,handle,created_at,tweet_text,key_word_list
128,RepJimBaird,2022-11-29T21:23:20.000Z,USA!!! 🇺🇸🇺🇸🇺🇸,['usa']
129,RepJimBaird,2022-11-29T16:04:58.000Z,My deepest condolences to the loved ones of my colleague @RepMcEachin. Please join me in lifting his loved ones up in prayer during this difficult time.,"['deep', 'condolence', 'love', 'one', 'colleague', 'join', 'lift', 'love', 'one', 'prayer', 'difficult', 'time']"
130,RepBalderson,2022-12-06T20:12:50.000Z,RT @EmpoweringUSA: This ridiculous article completely ignores the fact that #naturalgas is already responsible for 61% of C02 reductions -…,"['rt', 'ridiculous', 'article', 'completely', 'ignore', 'fact', 'naturalgas', 'already', 'responsible', 'reduction']"
131,RepBalderson,2022-12-05T16:19:32.000Z,RT @MuskingumUniv: Muskingum University students met with U.S. Congressman @Troy_Balderson while they were in Washington DC for the @ARCgov…,"['rt', 'muskingum', 'university', 'student', 'meet', 'congressman', 'washington', 'dc']"
132,RepBalderson,2022-12-05T15:24:12.000Z,"Thank you @cteclickingco for hosting this morning’s conversation w/ @intel, @JobsOhio, and others about building on the region’s world-class talent pipeline to fill in-demand tech and mfg careers here in #Ohio. https://t.co/wgbpsaI9h6","['thank', 'host', 'morning', 'conversation', 'other', 'build', 'region', 'world', 'class', 'talent', 'pipeline', 'fill', 'demand', 'tech', 'mfg', 'career', 'here', 'ohio']"
133,RepBalderson,2022-12-03T20:21:37.000Z,"Today, I joined Mayor Mike Compton to kick off the annual Pataskala Holiday Cookie Walk, benefiting the Storehouse for Jesus Food Pantry. 🎄🎅🏻🍪

If you’re in the area, be sure to bring your family and friends for the 25th Annual Lighted Christmas Parade, starting at 6 PM! https://t.co/1Mbnf2G9pj","['today', 'join', 'mayor', 'mike', 'compton', 'kick', 'annual', 'pataskala', 'holiday', 'cookie', 'walk', 'benefit', 'storehouse', 'jesus', 'food', 'pantry', 'area', 'sure', 'bring', 'family', 'friend', 'annual', 'lighted', 'christmas', 'parade', 'start', 'pm']"
134,RepBalderson,2022-12-01T16:29:29.000Z,"America is blessed with abundant, clean energy resources. 

Eliminating barriers preventing producers from unleashing the full potential of U.S. natural gas is key to restoring American manufacturing leadership. 
🇺🇸 &gt; 🇨🇳 

https://t.co/ddvZBm7kwR","['america', 'bless', 'abundant', 'clean', 'energy', 'resource', 'eliminate', 'barrier', 'prevent', 'producer', 'unleash', 'full', 'potential', 'natural', 'gas', 'key', 'restore', 'american', 'manufacturing', 'leadership', 'gt']"
135,RepBalderson,2022-12-01T15:50:48.000Z,"The pandemic was a wake-up call for America to the risks of our reliance on foreign suppliers for essential goods. 

Enjoyed discussing this and opportunities ahead for restoring 🇺🇸 manufacturing leadership this morning with members of the @HMMCouncil. https://t.co/x7rp0KZ1F1","['pandemic', 'wake', 'call', 'america', 'risk', 'reliance', 'foreign', 'supplier', 'essential', 'good', 'enjoy', 'discuss', 'opportunity', 'ahead', 'restore', 'manufacturing', 'leadership', 'morning', 'member']"
136,RepBalderson,2022-12-01T14:44:44.000Z,"👍🏻AGREE ➡️ It’s time for the @WhiteHouse to retire its lazy, parroted claim about thousands of unused or undrilled permits or leases from its gigantic talking points binder!

cc: @SecGranholm 

👏🏻👇 @EnergyAbsurdity 

https://t.co/aUyJNVoNVv","['time', 'retire', 'lazy', 'parrot', 'claim', 'thousand', 'unused', 'undrilled', 'permit', 'lease', 'gigantic', 'talking', 'point', 'binder']"
137,RepBalderson,2022-11-30T18:06:53.000Z,"Rather than attacking this industry, we should be asking ourselves where the region would be w/o the energy —and the economic ripple effect— it has created for this part of our state.","['rather', 'attack', 'industry', 'ask', 'region', 'energy', 'economic', 'ripple', 'effect', 'create', 'part', 'state']"
138,RepBalderson,2022-11-30T18:06:53.000Z,"The recent article by @energynews_US is nothing more than another misleading attack aimed at undermining OH's energy workers.

Thousands rely on energy jobs to support their families, and in turn, these jobs are key to supporting local small businesses.
https://t.co/a8c8j4GTJW","['recent', 'article', 'more', 'misleading', 'attack', 'aim', 'undermine', 'oh', 'energy', 'worker', 'thousand', 'rely', 'energy', 'job', 'support', 'family', 'turn', 'job', 'key', 'support', 'local', 'small', 'business']"
139,RepBalderson,2022-11-30T16:05:37.000Z,"@RepBillJohnson Congratulations, my friend! And thank you for your service - both past and present.","['congratulations', 'friend', 'thank', 'service', 'past', 'present']"
140,RepJimBanks,2022-12-06T19:08:44.000Z,"These NGOs must be subpoenaed. 

This proves they're working with the Biden admin to not only funnel illegal aliens across our border but also relocate them, too. 

They're the logistical support to keeping America's borders wide open. https://t.co/038QLnjsDn","['ngos', 'subpoena', 'prove', 'work', 'biden', 'admin', 'only', 'funnel', 'illegal', 'alien', 'border', 'also', 'relocate', 'too', 'logistical', 'support', 'keep', 'america', 'border', 'wide', 'open']"
141,RepJimBanks,2022-12-06T18:55:42.000Z,The #BidenBorderCrisis is the most important threat facing our country.,"['bidenbordercrisis', 'most', 'important', 'threat', 'face', 'country']"
142,RepJimBanks,2022-12-06T17:02:29.000Z,Joe Biden doesn’t think hundreds of Americans dying every single day from the fentanyl flowing across our southern border is important. https://t.co/rZWSPntfUG,"['joe', 'biden', 'think', 'hundred', 'americans', 'die', 'single', 'day', 'fentanyl', 'flow', 'southern', 'border', 'important']"
143,RepJimBanks,2022-12-06T16:28:31.000Z,Amnesty will give Joe Biden a blank check to double down on the humanitarian crisis he created at our southern border.,"['amnesty', 'give', 'joe', 'biden', 'blank', 'check', 'double', 'humanitarian', 'crisis', 'create', 'southern', 'border']"
144,RepJimBanks,2022-12-05T19:21:08.000Z,No amnesty!,['amnesty']
145,RepJimBanks,2022-12-03T23:06:06.000Z,"“Gaslighting”
“Rewriting history”
“Blanketing American media”
“Mao would be proud”
“Fascist lies”

Luke is unhinged that @elonmusk has done more for transparency and informing the public in one evening than he will do in a lifetime. https://t.co/nOmxPo4Z62","['gaslighting', 'rewrite', 'history', 'blanketing', 'american', 'medium', 'mao', 'proud', 'fascist', 'lie', 'luke', 'unhinge', 'do', 'more', 'transparency', 'inform', 'public', 'evening', 'do', 'lifetime']"
146,RepJimBanks,2022-12-03T15:54:30.000Z,RT @jbarro: The press water-carrying for pre-Musk execs at Twitter has been crazy. In April when Musk criticized Vijaya Gadde over censorsh…,"['rt', 'press', 'water', 'carrying', 'pre', 'musk', 'exec', 'twitter', 'crazy', 'april', 'musk', 'criticize', 'vijaya', 'gadde', 'censorsh']"
147,RepJimBanks,2022-12-03T15:12:26.000Z,"As I’ve said many times before all 50+ former intelligence officials who signed letter calling the Hunter Biden laptop “Russian disinfo” are political hacks who should lose their security clearances and any further credibility immediately.
https://t.co/1ujgQqR0ab","['say', 'many', 'time', 'former', 'intelligence', 'official', 'sign', 'letter', 'call', 'hunter', 'biden', 'laptop', 'russian', 'disinfo', 'political', 'hack', 'lose', 'security', 'clearance', 'further', 'credibility', 'immediately']"
148,RepJimBanks,2022-12-03T14:49:04.000Z,"If Republicans don’t hold Big Tech accountable, who will?","['republicans', 'hold', 'big', 'tech', 'accountable']"
149,RepJimBanks,2022-12-03T14:32:03.000Z,Let’s go @USMNT 🇺🇸,"['let', 'go']"
150,RepAndyBarr,2022-12-06T17:38:32.000Z,We should prioritize federal funds for providers who do the best job of putting unsheltered Americans on a path to long term success instead of elevating providers because they have fidelity to an ideological philosophy. Great piece by Howard Husock of @AEI in @TheHill,"['prioritize', 'federal', 'fund', 'provider', 'do', 'good', 'job', 'put', 'unsheltered', 'americans', 'path', 'long', 'term', 'success', 'instead', 'elevate', 'provider', 'have', 'fidelity', 'ideological', 'philosophy', 'great', 'piece', 'howard', 'husock']"
151,RepAndyBarr,2022-12-06T17:38:31.000Z,"@HouseDemocrats and @HouseGOP share the same goal of ending homelessness. So let’s  pass my bill, the Housing PLUS Act, to expand access to federal funding for providers who take a different approach from Housing First.","['share', 'same', 'goal', 'end', 'homelessness', 'so', 'let', 'pass', 'bill', 'housing', 'plus', 'act', 'expand', 'access', 'federal', 'funding', 'provider', 'take', 'different', 'approach', 'housing', 'first']"
152,RepAndyBarr,2022-12-06T17:38:31.000Z,Exclusive reliance on Housing First policies have failed to reduce homelessness. https://t.co/OqDS9TUOk3,"['exclusive', 'reliance', 'housing', 'first', 'policy', 'fail', 'reduce', 'homelessness']"
153,RepAndyBarr,2022-12-06T15:05:32.000Z,"RT @RepDLesko: (2/2) This bill honors the legacy of Carol Barr, who tragically passed away from sudden cardiac death brought on by mitral v…","['rt', 'bill', 'honor', 'legacy', 'carol', 'barr', 'tragically', 'pass', 'away', 'sudden', 'cardiac', 'death', 'bring', 'mitral', 'v']"
154,RepAndyBarr,2022-12-06T15:05:30.000Z,RT @RepDLesko: (1/2) I am pleased to see that @RepAndyBarr's CAROL Act has passed the U.S. House and is headed to the President’s desk to b…,"['rt', 'pleased', 'see', 'carol', 'act', 'pass', 'house', 'head', 'president', 'desk']"
155,RepAndyBarr,2022-12-05T23:19:14.000Z,"RT @McConnellPress: Today the U.S. House of Representatives passed @RepAndyBarr's CAROL Act, moving this legislation one step closer to bec…","['rt', 'today', 'house', 'representatives', 'pass', 'carol', 'act', 'move', 'legislation', 'step', 'close', 'bec']"
156,RepAndyBarr,2022-12-05T23:18:17.000Z,"RT @AmHeartAdvocacy: “This critical legislation will help prevent countless other families from facing the same loss as the Barr family, an…","['rt', 'critical', 'legislation', 'help', 'prevent', 'countless', 'other', 'family', 'face', 'same', 'loss', 'barr', 'family']"
157,RepAndyBarr,2022-12-05T22:06:37.000Z,My full remarks on the historic passage of the CAROL Act today in the U.S. House of Representatives. https://t.co/i3PGEFu798,"['full', 'remark', 'historic', 'passage', 'carol', 'act', 'today', 'house', 'representatives']"
158,RepAndyBarr,2022-12-05T21:38:07.000Z,"I can’t think of a better way to honor Carol Barr, whose selflessness and service to her community and country will be furthered through the law that will bear her name. Thank you to all my colleagues and advocacy groups who supported our efforts.","['think', 'well', 'way', 'honor', 'carol', 'barr', 'selflessness', 'service', 'community', 'country', 'further', 'law', 'bear', 'name', 'thank', 'colleague', 'advocacy', 'group', 'support', 'effort']"
159,RepAndyBarr,2022-12-05T21:38:07.000Z,The CAROL Act invests in the innovative research that is necessary to put high risk patients on a path to living long and healthy lives.,"['carol', 'act', 'invest', 'innovative', 'research', 'necessary', 'put', 'high', 'risk', 'patient', 'path', 'live', 'long', 'healthy', 'life']"
190,RepBentz,2022-12-06T16:59:02.000Z,"❌Over 5 million illegal entries
❌Record amounts of drugs flowing across
❌Cartels and traffickers have operational control

Yet... there are more important things going on?

This administration is doing everything they can to hide the border crisis from you. https://t.co/mUju4kGv5u","['illegal', 'entry', 'record', 'amount', 'drug', 'flow', 'cartel', 'trafficker', 'have', 'operational', 'control', 'yet', 'be', 'more', 'important', 'thing', 'go', 'administration', 'do', 'hide', 'border', 'crisis']"
191,RepBentz,2022-12-05T20:52:27.000Z,"Due to inflation, some Christmas tree growers are planning on marking up their prices by over 20%.

Not to mention - it’s going to cost more to keep your tree lit due to higher energy bills this Winter. 

Our President can’t even deliver a Merry &amp; Bright Christmas.","['inflation', 'christmas', 'tree', 'grower', 'plan', 'mark', 'price', 'mention', 'go', 'cost', 'more', 'keep', 'tree', 'light', 'due', 'high', 'energy', 'bill', 'winter', 'president', 'even', 'deliver', 'merry', 'amp', 'bright', 'christmas']"
192,RepBentz,2022-12-02T17:23:35.000Z,"The average price of diesel is $5.15 right now. 

@POTUS, our farmers and ranchers cannot reasonably afford to continue to pay these absurd amounts for fuel. 

It is time to start producing domestically and unleash American energy NOW.","['average', 'price', 'diesel', 'right', 'now', 'farmer', 'rancher', 'reasonably', 'afford', 'continue', 'pay', 'absurd', 'amount', 'fuel', 'time', 'start', 'produce', 'domestically', 'unleash', 'american', 'energy', 'now']"
193,RepBentz,2022-12-01T15:18:44.000Z,"33 days until Republicans are in the majority again. 

33 days until accountability arrives. 

33 days until we get this country back on track #CommitmentToAmerica","['day', 'republicans', 'majority', 'again', 'day', 'accountability', 'arrive', 'day', 'get', 'country', 'back', 'track', 'commitmenttoamerica']"
194,RepBentz,2022-11-30T13:45:49.000Z,"This right here!

All this talk of a clean energy agenda, yet we’re relying on Venezuela to help us? 

It doesn’t make any sense. https://t.co/RwkpOvhRT6","['right', 'here', 'talk', 'clean', 'energy', 'agenda', 'rely', 'venezuela', 'help', 'make', 'sense']"
195,RepBentz,2022-11-29T16:09:07.000Z,"Three words: 

Out. Of. Control. 
https://t.co/OsWYq4kshH","['word', 'of', 'control']"
196,RepBentz,2022-11-28T17:57:22.000Z,"Glad to be a part of this effort. Thank you, @RepBuddyCarter, for leading! https://t.co/ecl5Xce1N2","['glad', 'part', 'effort', 'thank', 'lead']"
197,RepBentz,2022-11-24T15:08:21.000Z,Happy Thanksgiving! I hope everyone enjoys their food and fellowship today.,"['happy', 'thanksgiving', 'hope', 'enjoy', 'food', 'fellowship', 'today']"
198,RepBentz,2022-11-22T17:04:48.000Z,"Your Thanksgiving meal will be over 20% more expensive than last year's meal. 

It really didn't have to be this way. 

This administration's policies 𝗺𝗮𝗱𝗲 it this way.","['thanksgiving', 'meal', 'more', 'expensive', 'last', 'year', 'meal', 'really', 'have', 'way', 'administration', 'policy', '𝗺𝗮𝗱𝗲', 'way']"
199,RepBentz,2022-11-18T21:28:43.000Z,".@FERC's decision to remove the Klamath hydroelectric dams is extremely disappointing, as this will devastate the river's ecosystem, the surrounding community's economy, and reduce power generation, just to name a few.

Read more from me and @RepLaMalfa:
https://t.co/xVEmLG1Yv9","['decision', 'remove', 'klamath', 'hydroelectric', 'dams', 'extremely', 'disappointing', 'devastate', 'river', 'ecosystem', 'surround', 'community', 'economy', 'reduce', 'power', 'generation', 'just', 'name', 'few', 'read', 'more']"
